Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014
Heavily indebted poor countries (HIPC),HPC,"GDP, PPP (current international $)",1122768285633.73,1202929806124.04,1297260531193.07,1394793242698.91,1499392749153.17
Heavily indebted poor countries (HIPC),HPC,GNI (current US$),450440256261.698,504745129175.741,540957292467.396,564057744118.011,621814746007.626
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, Atlas method (current US$)",709.357961413314,743.904273401964,792.489628285624,809.330138527549,872.08492083401
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, PPP (current international $)",1720.97657136991,1801.02385445733,1877.29648828991,1890.55131167278,2049.84613761735
Heavily indebted poor countries (HIPC),HPC,"GNI, PPP (current international $)",1084434554333.39,1167159367611.67,1251196751443.08,1295787574501.1,1444619677190.52
Heavily indebted poor countries (HIPC),HPC,Government expenditure in educational institutions as % of GDP (%),,,,,
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, lower secondary, female (%)",40.7047004699707,42.3549499511719,43.4440307617188,43.800350189209,44.1659698486328
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, lower secondary, male (%)",51.2668190002441,52.0059013366699,52.366870880127,51.8290405273438,52.1432189941406
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,,,
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,,,
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, pre-primary, female (%)",14.0848398208618,14.7297401428223,16.7922592163086,17.4476203918457,18.0426998138428
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, pre-primary, male (%)",13.9060096740723,14.5930595397949,16.9717102050781,17.3465595245361,17.9514694213867
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary and lower secondary, female (%)",77.5497131347656,78.2501983642578,79.5139617919922,79.9460296630859,80.7853927612305
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary and lower secondary, male (%)",86.7466201782227,86.8673782348633,87.6125717163086,87.4829788208008,88.2665405273438
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary and secondary, female (%)",66.2306137084961,66.9590377807617,68.1723709106445,68.732048034668,69.6760787963867
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary and secondary, male (%)",75.4686584472656,75.6473693847656,76.4595565795898,76.5528335571289,77.4872665405273
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary to tertiary, female (%)",52.1634101867676,52.8581504821777,53.862491607666,54.2809181213379,54.9285087585449
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary to tertiary, male (%)",60.2641983032227,60.5788993835449,61.2474784851074,61.3387489318848,61.9877891540527
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary, female (%)",94.7560195922852,95.0744476318359,96.4514770507813,96.9605102539063,98.0804977416992
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, primary, male (%)",103.242073059082,103.169578552246,104.145233154297,104.257987976074,105.316093444824
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, secondary, female (%)",31.742919921875,33.1034812927246,34.1888389587402,34.9450912475586,35.6210403442383
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, secondary, male (%)",41.6895904541016,42.3718490600586,43.0927314758301,43.3166389465332,44.0461883544922
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, tertiary, female (%)",5.37855005264282,5.55874013900757,5.94278001785278,6.13294982910156,6.23304986953735
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, tertiary, male (%)",8.80679988861084,9.09187984466553,9.42838001251221,9.77684020996094,9.99938011169434
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, upper secondary, female (%)",20.1217994689941,21.1166591644287,22.2020797729492,23.5175800323486,24.4658908843994
Heavily indebted poor countries (HIPC),HPC,"Gross enrolment ratio, upper secondary, male (%)",29.2269191741943,29.8391895294189,31.0311508178711,32.2861709594727,33.4361991882324
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, population 25-64 years, both sexes (%)",,,,,
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, population 25-64 years, female (%)",,,,,
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, population 25-64 years, male (%)",,,,,
High income,HIC,GDP per capita (current US$),39326.9754857519,42233.5183575905,42012.6959209228,42218.0472654721,42826.39266283
High income,HIC,"GDP, PPP (current international $)",45103538039277.3,47116850519533.1,48704243993370.8,50654507476793.1,52477296301375.3
High income,HIC,GNI (current US$),45471798468191.5,49172277249704.1,49349126595007.3,49834532397070.3,50917773718283.7
High income,HIC,"GNI per capita, Atlas method (current US$)",39870.8090666853,41182.7424632607,42506.5425710483,43297.5136562202,43373.3501731104
High income,HIC,"GNI per capita, PPP (current international $)",39408.8597092742,41072.6386373093,42333.4649094752,43738.2964854579,45092.69892733
High income,HIC,"GNI, PPP (current international $)",45300945083016.1,47438856183799.9,49187258254669.3,51123235401178.6,53027504280072.6
High income,HIC,Government expenditure in educational institutions as % of GDP (%),,,,,
High income,HIC,"Gross enrolment ratio, lower secondary, female (%)",102.646980285645,102.119506835938,102.758682250977,104.433616638184,104.618713378906
High income,HIC,"Gross enrolment ratio, lower secondary, male (%)",103.729598999023,103.66024017334,103.890182495117,106.243072509766,106.35774230957
High income,HIC,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,,,
High income,HIC,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,,,
High income,HIC,"Gross enrolment ratio, pre-primary, female (%)",81.5532073974609,82.43115234375,82.6493606567383,81.8169174194335,82.7200469970703
High income,HIC,"Gross enrolment ratio, pre-primary, male (%)",81.3098373413085,82.5679016113281,83.5081481933594,82.0824890136719,82.7098770141602
High income,HIC,"Gross enrolment ratio, primary and lower secondary, female (%)",102.19896697998,101.984802246094,102.049957275391,102.901153564453,103.022232055664
High income,HIC,"Gross enrolment ratio, primary and lower secondary, male (%)",103.044227600098,102.661499023438,102.915023803711,103.902687072754,103.91104888916
High income,HIC,"Gross enrolment ratio, primary and secondary, female (%)",101.164939880371,101.039031982422,101.215026855469,103.789749145508,104.24437713623
High income,HIC,"Gross enrolment ratio, primary and secondary, male (%)",101.80322265625,101.609161376953,102.012390136719,104.238868713379,104.652297973633
High income,HIC,"Gross enrolment ratio, primary to tertiary, female (%)",96.3262634277344,96.8901519775391,97.1288833618164,98.8121185302734,98.9679107666016
High income,HIC,"Gross enrolment ratio, primary to tertiary, male (%)",91.3637466430664,91.7925720214844,92.1262817382813,93.6385803222656,93.9228515625
High income,HIC,"Gross enrolment ratio, primary, female (%)",101.966766357422,101.937217712402,101.664627075195,102.037948608398,102.078727722168
High income,HIC,"Gross enrolment ratio, primary, male (%)",102.64591217041,102.075477600098,102.365226745605,102.584716796875,102.49951171875
High income,HIC,"Gross enrolment ratio, secondary, female (%)",100.641098022461,100.406890869141,101.002868652344,105.486419677734,106.177177429199
High income,HIC,"Gross enrolment ratio, secondary, male (%)",101.219657897949,101.32666015625,101.85228729248,105.780052185059,106.510940551758
High income,HIC,"Gross enrolment ratio, tertiary, female (%)",81.3656997680664,83.2981109619141,83.5332412719727,81.6740570068359,81.362693786621
High income,HIC,"Gross enrolment ratio, tertiary, male (%)",65.0883712768555,66.8421325683594,67.0985488891602,66.3669662475585,66.4107284545898
High income,HIC,"Gross enrolment ratio, upper secondary, female (%)",98.6643829345703,98.719841003418,99.2450103759766,106.521812438965,107.72093963623
High income,HIC,"Gross enrolment ratio, upper secondary, male (%)",98.744873046875,99.0236892700195,99.8111267089844,105.325286865234,106.662269592285
High income,HIC,"Literacy rate, population 25-64 years, both sexes (%)",,,,,
High income,HIC,"Literacy rate, population 25-64 years, female (%)",,,,,
High income,HIC,"Literacy rate, population 25-64 years, male (%)",,,,,
Latin America & Caribbean,LCN,GDP per capita (current US$),8943.38837367788,10047.937099889,10025.8074425098,10158.8132587392,10237.4243475014
Latin America & Caribbean,LCN,"GDP, PPP (current international $)",7924815777551.17,8522411277955.11,8907848142056.53,9306459918283.27,9607826535593.98
Latin America & Caribbean,LCN,GNI (current US$),5172546840784.11,5878920582143.96,5951761659484.95,6112257617631.2,6229931085670.42
Latin America & Caribbean,LCN,"GNI per capita, Atlas method (current US$)",7975.17315410143,8773.69829861631,9693.99232078067,10075.1322819712,9870.5783655318
Latin America & Caribbean,LCN,"GNI per capita, PPP (current international $)",12890.5317566079,13698.2687403404,14196.2971033278,14684.2067510621,15007.9203874884
Latin America & Caribbean,LCN,"GNI, PPP (current international $)",7688916615976.07,8267379281876.56,8667478257540.19,9067385349283.4,9369922400014.94
Latin America & Caribbean,LCN,Government expenditure in educational institutions as % of GDP (%),,,,,
Latin America & Caribbean,LCN,"Gross enrolment ratio, lower secondary, female (%)",103.670478820801,102.378257751465,101.685386657715,107.346038818359,107.910629272461
Latin America & Caribbean,LCN,"Gross enrolment ratio, lower secondary, male (%)",100.066101074219,99.3107223510742,99.8764724731445,104.629539489746,104.87882232666
Latin America & Caribbean,LCN,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",,,,,
Latin America & Caribbean,LCN,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",,,,,
Latin America & Caribbean,LCN,"Gross enrolment ratio, pre-primary, female (%)",66.0339736938477,70.2241363525391,71.3282089233398,79.4447326660156,73.414436340332
Latin America & Caribbean,LCN,"Gross enrolment ratio, pre-primary, male (%)",65.2464599609375,69.144287109375,70.8820266723633,78.5126495361328,72.5753707885742
Latin America & Caribbean,LCN,"Gross enrolment ratio, primary and lower secondary, female (%)",107.948127746582,108.799026489258,108.346908569336,107.501770019531,107.402481079102
Latin America & Caribbean,LCN,"Gross enrolment ratio, primary and lower secondary, male (%)",108.731910705566,109.78621673584,109.051681518555,108.102210998535,107.795051574707
Latin America & Caribbean,LCN,"Gross enrolment ratio, primary and secondary, female (%)",101.453407287598,101.976997375488,101.855888366699,101.783958435059,101.847511291504
Latin America & Caribbean,LCN,"Gross enrolment ratio, primary and secondary, male (%)",99.3502578735352,99.9443130493164,99.6251373291016,99.7478637695313,99.7732162475586
Latin America & Caribbean,LCN,"Gross enrolment ratio, primary to tertiary, female (%)",85.0441970825195,86.1777191162109,86.3498916625977,87.2756729125977,86.6993179321289
Latin America & Caribbean,LCN,"Gross enrolment ratio, primary to tertiary, male (%)",80.5626525878906,81.754638671875,81.6439514160156,82.4882125854492,82.0350799560547
Latin America & Caribbean,LCN,"Gross enrolment ratio, primary, female (%)",110.608268737793,112.922149658203,112.654647827148,107.596549987793,107.096328735352
Latin America & Caribbean,LCN,"Gross enrolment ratio, primary, male (%)",114.115447998047,116.50830078125,114.874229431152,110.225517272949,109.558517456055
Latin America & Caribbean,LCN,"Gross enrolment ratio, secondary, female (%)",93.4228134155273,92.7329788208008,92.7773590087891,96.6475982666016,97.20361328125
Latin America & Caribbean,LCN,"Gross enrolment ratio, secondary, male (%)",86.3701324462891,85.9542999267578,86.6476211547852,90.512451171875,91.1170501708984
Latin America & Caribbean,LCN,"Gross enrolment ratio, tertiary, female (%)",45.7872505187988,48.1684989929199,49.3953704833984,50.3286895751953,50.422908782959
Latin America & Caribbean,LCN,"Gross enrolment ratio, tertiary, male (%)",35.3779983520508,37.4846382141113,38.2299308776855,38.8294792175293,39.0396499633789
Latin America & Caribbean,LCN,"Gross enrolment ratio, upper secondary, female (%)",81.1233367919922,81.302619934082,82.1652908325195,84.2003631591797,84.9812622070313
Latin America & Caribbean,LCN,"Gross enrolment ratio, upper secondary, male (%)",69.8898773193359,70.1495819091797,71.1141662597656,74.0106430053711,75.2880783081055
Latin America & Caribbean,LCN,"Literacy rate, population 25-64 years, both sexes (%)",,,,,
Latin America & Caribbean,LCN,"Literacy rate, population 25-64 years, female (%)",,,,,
Latin America & Caribbean,LCN,"Literacy rate, population 25-64 years, male (%)",,,,,
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),8641.87813956247,9720.02856187489,9665.44302249814,9776.76494812479,9891.40449433799
Latin America & Caribbean (excluding high income),LAC,"GDP, PPP (current international $)",7347361668192.5,7902757131298.45,8259369771433.5,8629293187700.21,8909057515779.1
Latin America & Caribbean (excluding high income),LAC,GNI (current US$),4814027884025.11,5473927670634.38,5519781856400.45,5658097595277.36,5789218505111.51
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, Atlas method (current US$)",7766.30786335255,8543.6297910089,9422.38113535082,9773.00330539219,9563.56680211168
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, PPP (current international $)",12607.985943648,13384.2599192718,13851.1537906077,14315.6276206326,14622.8536429637
Latin America & Caribbean (excluding high income),LAC,"GNI, PPP (current international $)",7183247081739.9,7718010541826.6,8082361683099.53,8450789057150.22,8730360732822.71
Latin America & Caribbean (excluding high income),LAC,Government expenditure in educational institutions as % of GDP (%),,,,,
